cell_id,archetype_id,survey_fold,sensitivity_f,replicate,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f030,GB.ENG.TH.06.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,11368.319665244182,4.168,False,False,False,570196778efeef194187047ae8cdbb42711b07c19dd4f3c1016e7c129f34d221,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f030,GB.ENG.TH.06.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,11368.319665244182,4.189,False,False,False,4c16f77d002579de3a2857305414772555dc53f7fdb4d4a4ef2b834eb29f2df6,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f050,GB.ENG.TH.06.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,11367.666148401519,4.129,False,False,False,f5fe6303dc685a33f47600041ae510889aa641846a7939112b53fb1d9f6235ad,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f050,GB.ENG.TH.06.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,11367.666148401519,4.201,False,False,False,021e4db580b3fc12f2430856adb84452f9abc9627b7f8f1f88d1b60c95a8ca8f,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f050,GB.ENG.TH.06.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,11367.666148401519,4.26,False,False,False,acb9a53afd659b3fb2f757c344ab2ff1a22f0f07f1d96cfa1ce01059c3c6e0ad,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f100,GB.ENG.TH.06.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,11375.90603955016,4.326,False,False,False,9729dfba48afc0e954893b1e3020bdb6f95e1b9549cddfa2b2bc5acc49fcb5f8,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f100,GB.ENG.TH.06.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,11375.90603955016,4.667,False,False,False,7e388ddf63f91caa77be2b12c4ac4b6420f6ad432c57b5fb1d70d2f6528e1148,
uk__GB.ENG.TH.06.Gen.ReEx.001.001__f100,GB.ENG.TH.06.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,11375.90603955016,4.361,False,False,False,b6cc9e05a33ad6e1a7d365250855bbd8b6fd03577a22a6ebbc5b27acd81e71a8,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f000,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,6704.597233074402,4.413,False,False,False,31837c827ad72290a5af93d65ff9a04b577dc345146a24809bbdb959b22e6548,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f000,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,6704.597233074402,4.402,False,False,False,45c22889dc732cf2e89f8ed8ca4bae500a7d28199b027d3c2ca98d1dfddefafe,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f000,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,6704.597233074402,4.411,False,False,False,284487e0162c2ff8af34011671e1d64697d8514e67c55c9316a7b00ab5616c90,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f015,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,6694.603540248026,4.304,False,False,False,2f618e0988a24d15b7bbd8272916193af80282a66ff9822f94a6ea5384a7b41b,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f015,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,6694.603540248026,4.281,False,False,False,54b1fef4aaddd0e3a91e967ee3f31cbd157e9d1181d4f118436738c6c022dfb2,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f015,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,6694.603540248026,4.35,False,False,False,f6fd8de2523d80d09cd25db268d57020f036f734354e0d4dcd116707e0a7d94f,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f030,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.581,False,False,False,4eb7045dc0545fa0407482e536bd48e63f0b0a7ecdd3b0fb44224e5b629d64f1,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f030,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,6687.032145639371,4.325,False,False,False,3a45b28611b0c584f9e01f7fce0ebd199c1521b414cd5719b74014085c7d04ff,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f030,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,6687.032145639371,4.356,False,False,False,f4ca4596fa32110f81bc2f257ba959f06f4b989964b71b900bf33519023b9586,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f050,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,6680.952743964731,4.325,False,False,False,62677f0321ff37e2aa031bb19bd2d0001305ffc5fc10fcd200efd787bcc2769c,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f050,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,6680.952743964731,4.135,False,False,False,6f47a1ed579ac8892a234cf48138f4a7bcde88a9cfa0713d35aa16fd3527a223,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f050,GB.ENG.TH.07.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,6680.952743964731,4.214,False,False,False,3e7130374c5980995992f4d9bbaeefb472ca3744353ed334b391134bfbdf7bed,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f100,GB.ENG.TH.07.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,6687.317234567773,4.234,False,False,False,212d4c012cfbb1bf9f6fb053dc9239c0b1eb2e41eb392282523f88356f389535,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f100,GB.ENG.TH.07.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,6687.317234567773,4.338,False,False,False,5d6e98622a03acd96ec2307d693781d76fb66e95fe4b27f2a279c826cdf819e1,
uk__GB.ENG.TH.07.Gen.ReEx.001.001__f100,GB.ENG.TH.07.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,6687.317234567773,4.495,False,False,False,8234c33597d0350babc8052eff0d747df9a60fc8927dda2681584bd7549d633f,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f000,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,5822.115766784758,4.401,False,False,False,01bbe72d0b33297e2f2c3d4587861715fdd00543f8aa62c916619f72d0905004,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f000,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,6245.203007170692,4.284,False,False,False,22650eb5d0a84dd2407d16756edc17c9d5f83c506440e8a172411b1f74f07242,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f000,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,6245.203007170692,4.22,False,False,False,979d8de37f05c2f4be2f48b00135375a199f6c074f63989546030976b7e4c077,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f015,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,6242.8994442783105,4.133,False,False,False,070a15062a290791199165baa9ab94bc9e47b9093d58e4a7be3434cd608c85ff,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f015,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,6242.8994442783105,4.317,False,False,False,3466ab1c3de0a2645b42222ec5701295ac9d5595343b9c91e7350716a88a31d6,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f015,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,6242.8994442783105,4.063,False,False,False,9d71d8d4c8b0263d92f6fd74c013915639314c0b6df8bb95c20e76b8208449fa,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f030,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,6241.347035787778,4.173,False,False,False,0b73344d3f436cc5f5b648076e304d13f921d556680e76f6b2a5993c7e9575ed,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f030,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,6241.347035787778,4.168,False,False,False,efda71f91d7aa8327b98d01b6bafa8c444420254cc9a3a6d885d74d533a04e02,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f030,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,6093.691141790215,4.229,False,False,False,9604cf381ae516a021b0345f396cb3978e5c21aee25a41cc806480aa019197c6,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f050,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,6240.215459730621,4.135,False,False,False,2d3183edf8acfb080dba7b1239d3a15fb3fddc3b377ad07a476ad8d38981d0a0,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f050,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,6240.215459730621,4.313,False,False,False,b20cdc697fb1e02026274beeef0f504221e18a408dd265bf3224d398c030c7f8,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f050,GB.ENG.TH.08.Gen.ReEx.001.001,uk,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,6240.215459730621,4.31,False,False,False,39af1d5e5598765e9e5724d28b8b703f3d3eaa165677fcd62e5d1a561c5f0f30,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f100,GB.ENG.TH.08.Gen.ReEx.001.001,uk,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,6241.816180207175,4.241,False,False,False,8a6487e02a2036354ef5775e08dc861efc1daa306fbc6dc63699d54bc186b651,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f100,GB.ENG.TH.08.Gen.ReEx.001.001,uk,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,6241.816180207175,4.23,False,False,False,1e764d6b5764de6bc9ca94f9cf8cb5353e8a63e00a9e1a2373d83db7ecb3792d,
uk__GB.ENG.TH.08.Gen.ReEx.001.001__f100,GB.ENG.TH.08.Gen.ReEx.001.001,uk,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,6241.816180207175,4.193,False,False,False,d99683ab21c7e57830c197c8951a047fd20daa3a68dc7f14b520142b747d1999,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f000,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,93290.1368156589,4.178,False,False,False,635cc81021845bfd5789f6b13e53bdbd619119115269dfc7a11088941f36dffb,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f000,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,93290.1368156589,4.152,False,False,False,efb886ec5c1264a45c451717566fc1dcbe30aa1ce4090adf14c2b4c287822b4c,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f000,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,93290.1368156589,4.107,False,False,False,2106f2c0c184e355993b8e86c30a45519c163643c41d7984b2ae6d51642c4a0f,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f015,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,93265.49585744369,4.377,False,False,False,f4aa59974c265b40fba537693b5110b3df2d3a56c4cadedbea988769cc030db6,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f015,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,93265.49585744369,4.192,False,False,False,f23365d8afc979b5ad8fa28b139b02c81cccda113f26dfc5c2096761eb830d5c,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f015,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,93265.49585744369,4.231,False,False,False,6b5e8d7d5ac4c4048f557445ac3d76a51536c2c6a687a28cc65cfc3953a542dc,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f030,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,93241.6910943281,4.125,False,False,False,f8d539503993dd1044de3a678af31b7f3ea2f746b080e9a67871affd7222e00a,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f030,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,93241.6910943281,4.041,False,False,False,1316f266713ebe0531e1e3815922eab0b085721481973756e7dd8f9a4012191e,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f030,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,93241.6910943281,4.125,False,False,False,929aeeed068cae5213c71003f72df8484f36d04e40f0d66738e4b0b454026904,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f050,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,93211.42645472022,4.11,False,False,False,784683fd40025fde8b02457a6772ca2dff0cc258b463eed1c5b1bbe6126d9478,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f050,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,93211.42645472022,4.229,False,False,False,e076f9b6a62b3ddc7812282d2a7e796df0636796edaa294a7f94ccc55fc750d2,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f050,IT.MidClim.AB.01.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,93211.42645472022,4.244,False,False,False,6fd028045b16fb0103603a21454947b8e28b0e38180b93658711127b5c76ddc5,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f100,IT.MidClim.AB.01.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,93042.41996802448,4.301,False,False,False,c4369f215496fe2ae516fdb890a3f881d45c6967ac66fb07d0c13e52fefb74fb,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f100,IT.MidClim.AB.01.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,93143.20149030579,4.369,False,False,False,05db8e44414e760b04a57a3ba58d46fc4a3bc8a6827782003427dcf63623a50a,
it__IT.MidClim.AB.01.Gen.ReEx.001.001__f100,IT.MidClim.AB.01.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,93143.20149030579,4.092,False,False,False,6b8e66b73c54b0996cbc74428379f36dc78f0afb3a8f8e47c1e87466d369da18,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f000,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,368801.5874569613,4.933,False,False,False,5f8ec9f96ba733d3adaff05dc91766a9e5dd154e1ed692941b75c68973fba0c0,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f000,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,368801.5874569613,4.727,False,False,False,84a40f35e18092c78c3d090068d4addffe47473f6204b60d605d9f9ab64bb402,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f000,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,368801.5874569613,4.858,False,False,False,58c72b70f123d95c34090cae98902cf7aeed3db583a2a3902bc61b7e9294cd52,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f015,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,368667.20520939154,4.739,False,False,False,3a2faf414d2d48dc5bbb6bfb3b7d640f3148d6afc86b0c7b2a60726083be9340,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f015,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,368667.20520939154,4.84,False,False,False,09d5ad62550fe81b78764e6ffa3feac98e3f7b261d68e773261f4af5cad7e814,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f015,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,368667.20520939154,4.975,False,False,False,587d7b60c0b27052aecb66186c0fcf9cb636bf07e370ae99c1528809d6ecd59b,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f030,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,False,ENGINE_FAILED,1,37,1,None,3.025,False,True,False,621a79a8e30cfe921bd90a208d38ea7835fea95c8df34752cdabcb44f376711a,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f030,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,368537.49263716454,4.839,False,False,False,58334e38a38a587f4bac2d53facb9a9c52068bff169034798ad47997674c31d7,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f030,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,368537.49263716454,4.773,False,False,False,830f5797506d54e23de137764d445b02b98412dd7e5e488f11760e3f664e5105,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f050,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,368372.3914815033,4.795,False,False,False,248d59b1a6585ad5a3ec53eca4ca6e9904df90e53892adadd1f2dee601b14715,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f050,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,368372.3914815033,4.92,False,False,False,8a81508e7c7343f5f2e6d7b2df0e1aa25e2595a532428c48687009420b510ab2,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f050,IT.MidClim.AB.02.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,368194.3699947707,5.024,False,False,False,670daa191b3d31daeaee21b406a47b1b0d89555ab9b8e5e326d13407653ea6f3,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f100,IT.MidClim.AB.02.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,367996.3798164515,5.1,False,False,False,73d39aa89b563354b37fe6d94b87d2e951d312569b0106a3324a78864ba3a7a9,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f100,IT.MidClim.AB.02.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,367996.3798164515,4.934,False,False,False,7f47ed9893fbcfc2e523bb382daa26e6040227cc1449df1ea8fa097a62c36c0d,
it__IT.MidClim.AB.02.Gen.ReEx.001.001__f100,IT.MidClim.AB.02.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,367996.3798164515,4.845,False,False,False,ffaa02cfd39759d19bf89ba4f9ebc414a1f54539baf0c417b0f96258cd38c353,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f000,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,233511.54074689272,4.253,False,False,False,8cd79f7655a60498c5c40fd52d43ec141b8897e227ee562daba53774d15ccad6,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f000,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,233511.54074689272,4.288,False,False,False,85f564efbb56a2d6e9757ac5a671fa24e8d3d66bd517a25e75776dec8d74aee5,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f000,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,233511.54074689272,4.136,False,False,False,915b6ef78877f707d707b69a20a60b0f010632ddd779de2de6499aeb5dd7b465,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f015,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,233424.52648470926,4.266,False,False,False,e5df63dcd77566dbebdd75502d39a3e4911d236555b171a185c526c86209509b,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f015,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,233424.52648470926,4.178,False,False,False,1217c34866423c6d2b172578ec6fe8f5f7c60ad872d85acf33012e7b39a22667,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f015,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,233424.52648470926,4.105,False,False,False,f964b19ce51bad1f972c41e9d03cf78204f1702824eca295818b790780bdd7f0,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f030,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,233341.0944505169,4.021,False,False,False,5d93a1af7a03726e21dec87236a4a2335be0bc05354836c47bef0ac83667036f,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f030,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,233341.0944505169,4.235,False,False,False,2239d6002f334bc6d5fafdee9b98bb8ad4806cc1a6f59d6245f171af6a011166,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f030,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,233341.0944505169,4.19,False,False,False,43c940d4128ae558c21a90f4af462dbe08dd2893bf52fce5b3bf758f3ad43842,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f050,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,232969.7779223171,4.162,False,False,False,a61dfeae65756cd8dc7a08817dd2474766acab03c531ee8841adc36ea2ff3ead,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f050,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,233235.27472468434,4.049,False,False,False,3c5ef1ae18492ba43153aa47fbdbc8de60d3c0c13d20f3e6c45b417cf5b09b30,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f050,IT.MidClim.AB.03.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,233235.27472468434,3.944,False,False,False,44cdaf771b69521568ce113e6e3f2cb9508fdc9b5398fb30b2e6a6f2184eaf8a,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f100,IT.MidClim.AB.03.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,232999.14871661158,3.983,False,False,False,8d52c120f5964c7736fc4ea79f42692b2c9efd4851012d7299517ff7e73a2b25,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f100,IT.MidClim.AB.03.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,232999.14871661158,4.176,False,False,False,6150cfc66c4df22af5eaafbe625d2b71dc90b435926cbcea88b6d3304bfaaffe,
it__IT.MidClim.AB.03.Gen.ReEx.001.001__f100,IT.MidClim.AB.03.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,232999.14871661158,4.02,False,False,False,b243bfbad5a9ee4385fe3eea55a0cd7814dfbe7c523bacdb09a03eefc6b8d02c,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f000,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,172817.0246466558,4.028,False,False,False,1041c5f42f8b959db528814ec24ccb6a895a760faa2b2fd03e73e774af751839,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f000,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,172817.0246466558,3.852,False,False,False,150b2a32c058814d3b315f9ca8cc25176c398e6a06da8b7f5a4cab6776e71063,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f000,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.535,False,False,False,154a4dc7ab5d0f6d68707c7d5f37ff093b0b41bac8227aee2e37c91f8c5b77b7,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f015,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,172752.95774970631,4.109,False,False,False,db4e70231acdda6a92db71b097d8bbf3658f72502bfb54fa77b742d227b164e5,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f015,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,172752.95774970631,3.993,False,False,False,2ea343075fb68831ab33b990975c7d85c5f8ae5932a3c603da9c00b2dc728939,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f015,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,172752.95774970631,4.03,False,False,False,382a973683e673b575fcfec740b8c55faa050de183fccffd7a0519084ba706c1,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f030,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,171917.03480084692,4.032,False,False,False,9761a3b82ce9c1129cefe24c59f521c5684f21709de25a5a72969f33d85ede33,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f030,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,172696.30727328837,3.916,False,False,False,fbe6744cd6850da5bee14993d40430aaa48d57ff0f1d1e32fedbfe9d8524325d,
it__IT.MidClim.AB.04.Gen.ReEx.001.001__f030,IT.MidClim.AB.04.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,172696.30727328837,3.907,False,False,False,2f038d579bccaac80463a84574ef50ac046c84003e3d61784a1be59e7736c540,
