Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 03/06  01:00:00,13262711.51471534,11292594.00033337,13687342.9703422,15875259.114207257 
 03/06  02:00:00,13702653.293858267,11610023.938129747,14088760.762429755,16396114.332701085 
 03/06  03:00:00,14064809.67184975,11863319.86753422,14419977.647982083,16836074.294815756 
 03/06  04:00:00,14336547.87041372,12070695.212354712,14666987.648658738,17142147.636179138 
 03/06  05:00:00,14559845.19872221,12234899.708756428,14871492.411308106,17404455.563551635 
 03/06  06:00:00,14447733.918772306,12093723.396528538,14739653.516893312,17306606.867925707 
 03/06  07:00:00,14317670.219859235,11960511.859228745,14593232.36743874,17162901.62496749 
 03/06  08:00:00,14073079.549129628,11733491.5112128,14334289.990720037,16892561.285096943 
 03/06  09:00:00,13234596.118117848,11065955.487387704,13225383.913274344,15711162.327177921 
 03/06  10:00:00,11291360.181486739,9501068.312609093,10133561.136592235,12232430.044779124 
 03/06  11:00:00,9546323.885867422,8164007.580666475,7716709.58844237,9333290.962877288 
 03/06  12:00:00,8339514.5141587425,7292634.512343366,6839706.222395122,8113725.951715703 
 03/06  13:00:00,7089741.260122288,6522989.252616457,6861125.097918063,7671043.937800096 
 03/06  14:00:00,5162265.081673215,5909961.839612724,6535480.145586526,5964880.966669659 
 03/06  15:00:00,3452267.0458115106,5457030.284847445,6204852.393533191,4323541.278197052 
 03/06  16:00:00,2770852.172639194,5405619.564139235,6270184.168236291,3748418.517337555 
 03/06  17:00:00,2892604.4965568557,5402012.997152563,6281148.8064477015,4495453.638893716 
 03/06  18:00:00,2826992.3224869682,5721149.417046373,6704510.8642010335,5574014.223257245 
 03/06  19:00:00,6678885.970492071,6730064.061905922,7891643.268783852,8323988.363983116 
 03/06  20:00:00,8114357.301666696,7386052.859193743,8807428.43227491,9775605.363841502 
 03/06  21:00:00,8817972.458700096,7812019.925287325,9409215.490156708,10652112.567833075 
 03/06  22:00:00,9441739.495224003,8239901.33549777,9953835.31924489,11379574.127580214 
 03/06  23:00:00,10050477.47640825,8684213.554213777,10499748.703932323,12076845.288764771 
 03/06  24:00:00,10480844.80780104,8969169.128094753,10879647.644973861,12597927.887187563 
 03/07  01:00:00,10808418.157442048,9166666.279392155,11166284.036577601,13015779.997405324 
 03/07  02:00:00,11177388.816693734,9418065.011699865,11503300.719475007,13470630.221846446 
 03/07  03:00:00,11530094.517304534,9711404.979471153,11829490.516321411,13843857.377895817 
 03/07  04:00:00,12090440.844603714,10196474.043519534,12371190.032918394,14447901.957624588 
 03/07  05:00:00,12581743.429718843,10609784.8524309,12849057.760110015,14996415.04453057 
 03/07  06:00:00,12825219.476373134,10814520.029481832,13079960.51395655,15259875.687002137 
 03/07  07:00:00,13081491.814045424,11014749.977633193,13326924.469690684,15562972.245986482 
 03/07  08:00:00,13490793.200411065,11357953.253412977,13733994.050464077,16042348.37668241 
 03/07  09:00:00,13287504.726974314,11276064.450814504,13217267.471728489,15513843.842997622 
 03/07  10:00:00,11142263.47075907,9505896.35781245,9798617.427808193,11720197.656223938 
 03/07  11:00:00,8717096.291442107,7567479.787592361,7197665.4423932405,8570493.897925522 
 03/07  12:00:00,6982737.495080026,6226428.961202729,5957674.361114072,6964240.059626857 
 03/07  13:00:00,5719361.949077239,5357767.932356169,5550366.391667955,6203746.65813813 
 03/07  14:00:00,4444440.825067158,4836789.008414659,5177380.202566668,5054421.352983648 
 03/07  15:00:00,4382339.10167851,4842323.976267636,5215958.602522192,4985658.665234236 
 03/07  16:00:00,5309670.15422424,5209172.428699464,5724615.120494705,6028095.958426563 
 03/07  17:00:00,5778243.901556006,5466182.799148135,6127380.022880115,6674572.697884079 
 03/07  18:00:00,6348148.864775066,5966703.3233317435,6889244.7517327275,7677813.3438018 
 03/07  19:00:00,7735764.574243113,6834005.6666382495,8097959.1838052,9281605.428427968 
 03/07  20:00:00,8515253.928906087,7243015.324329927,8686534.258865742,10119559.437704008 
 03/07  21:00:00,8830843.543578532,7475539.642593746,8995560.279490247,10508804.105698483 
 03/07  22:00:00,9482762.927143103,8024457.1402095035,9655496.495305127,11265693.280892177 
 03/07  23:00:00,10022320.16605062,8457268.56465655,10194880.607340578,11912655.216259243 
 03/07  24:00:00,10366274.899438685,8726452.351118792,10533990.528834924,12325562.304934738 
 03/08  01:00:00,11007308.490192011,9267565.456336647,11181912.342480544,13070748.437678602 
 03/08  02:00:00,11815847.221633995,9946279.056815116,11999992.2655394,14019271.60344097 
 03/08  03:00:00,12110751.543718522,10188125.087498553,12296943.474358924,14369162.457173161 
 03/08  04:00:00,11185294.380606523,9346691.20091516,11350191.858349241,13348473.938890107 
 03/08  05:00:00,10112806.871056996,8390194.552375847,10255975.841323102,12145942.363473728 
 03/08  06:00:00,9580777.237931289,7937269.086264084,9715809.06317226,11523177.665403277 
 03/08  07:00:00,9166342.930912947,7595976.906746147,9298953.015816191,11027009.021382622 
 03/08  08:00:00,8782431.995726012,7279250.931565841,8909816.089455241,10566162.763381416 
 03/08  09:00:00,8388846.70960486,6966802.277884342,8509417.387339843,10082912.4539289 
 03/08  10:00:00,7665999.969403245,6452933.652930178,7741412.245675113,9116417.637019783 
 03/08  11:00:00,6351107.259725425,5515333.566399702,6183490.688422981,7210297.904433116 
 03/08  12:00:00,5160783.882994477,4631990.969164446,5013554.40406865,5738486.028226285 
 03/08  13:00:00,4349201.355336101,4033989.6223168112,4369449.92849797,4882180.702151155 
 03/08  14:00:00,5076312.053665607,4480018.580136124,5179911.9975585,5946584.761622424 
 03/08  15:00:00,6144521.623202692,5100315.868924255,6218820.978293669,7404880.295602651 
 03/08  16:00:00,4062625.095034926,3992922.92800924,4614809.858716779,4838248.904731189 
 03/08  17:00:00,3947991.8469486656,3788057.4713095794,4344244.7773681255,4698922.312215232 
 03/08  18:00:00,3961788.4485533442,3779108.416703136,4406594.124116469,4906046.662594681 
 03/08  19:00:00,4351145.009685282,3852596.327629363,4600353.642850928,5288992.623465643 
 03/08  20:00:00,4595291.481923901,3915629.262572368,4711912.426845288,5495066.327328222 
 03/08  21:00:00,4754313.250782553,4025038.3184880633,4863001.939525091,5694109.748709942 
 03/08  22:00:00,4797284.151974324,4045333.869067712,4898444.462643631,5749414.718739352 
 03/08  23:00:00,4818246.834649015,4048774.0586562483,4913056.015065946,5779225.580884784 
 03/08  24:00:00,4880952.909691668,4105807.9761456614,4971900.31943518,5837753.228619096 
 03/09  01:00:00,5136521.690774369,4347848.443003283,5227141.262816227,6094802.168512013 
 03/09  02:00:00,5299644.859730571,4508082.707184941,5389619.142844981,6250583.9289171025 
 03/09  03:00:00,5474967.003495565,4672912.914206759,5564121.502386134,6428434.131995666 
 03/09  04:00:00,5796627.936909474,4950224.804986719,5886483.733144852,6793876.534307851 
 03/09  05:00:00,6108808.14853837,5213142.463619307,6200025.308946239,7157957.4697347535 
 03/09  06:00:00,6557582.815155356,5592553.624830848,6652773.183145459,7682175.1995227095 
 03/09  07:00:00,6799605.244959575,5771260.182852408,6897875.979143222,7999496.4673670335 
 03/09  08:00:00,6602035.743359244,5556875.075495772,6701956.202910016,7839899.535113263 
 03/09  09:00:00,6734291.6435400015,5763138.930491382,6628278.632091446,7767322.323576897 
 03/09  10:00:00,5897786.973894116,5155385.974947992,4877781.495434031,5770670.0272841 
 03/09  11:00:00,3923960.897956197,3481915.3882747144,2505505.532873377,3082846.2009934615 
 03/09  12:00:00,2268630.206105011,2106497.0142897163,1202393.638357264,1489386.8032983462 
 03/09  13:00:00,1401380.4176423084,1539358.5299050608,1128314.6678387488,1137176.7029476753 
 03/09  14:00:00,450149.3491881695,1255570.6690244994,1024249.6101686972,375377.347095366 
 03/09  15:00:00,0.0,734446.9372061547,780878.7359235764,0.0 
 03/09  16:00:00,0.0,521987.38874860003,757163.6204310758,0.0 
 03/09  17:00:00,0.0,707013.8705461154,926072.0274107452,0.0 
 03/09  18:00:00,0.0,1234324.3227524876,1375460.356760243,119194.7905899393 
 03/09  19:00:00,1495931.7562186653,2477238.6094755484,2792739.3408988453,2230576.4842139143 
 03/09  20:00:00,2848091.072881064,3200907.5548458854,3716790.5122534744,3585347.775499518 
 03/09  21:00:00,3005570.766263441,3143735.2565310383,3740871.2172519504,3816923.256001996 
 03/09  22:00:00,3209180.5586989373,3175769.5470312894,3828274.942824481,4061415.5078866133 
 03/09  23:00:00,3504610.399235494,3330402.4807622177,4030150.7813801905,4385888.243949361 
 03/09  24:00:00,3681795.989071098,3405531.779909022,4127161.0203194725,4566972.6116353255 
 03/10  01:00:00,4128468.1170713,3736294.918058428,4509987.045708903,5047574.995416499 
 03/10  02:00:00,4847307.557705026,4322262.293607376,5182327.931915604,5834869.22493665 
 03/10  03:00:00,5318240.822368622,4688348.1596571095,5612405.312009972,6358223.847423479 
 03/10  04:00:00,5414565.0286694495,4732322.836838621,5671185.46566239,6461719.704746438 
 03/10  05:00:00,5177990.62957195,4499326.677853277,5396418.678764579,6174549.43017831 
 03/10  06:00:00,5090284.750761281,4389748.9972025845,5279926.353204317,6076375.626169543 
 03/10  07:00:00,5410139.182232005,4647227.296549409,5581646.05623743,6435251.584198685 
 03/10  08:00:00,5825283.499024686,4997859.62145951,5984782.205986744,6900097.263869116 
 03/10  09:00:00,5769532.626042207,4997074.0853704475,5916699.091489246,6788918.961768854 
 03/10  10:00:00,4992858.527932573,4460388.860811494,5079872.260386209,5739559.263451696 
 03/10  11:00:00,4460027.936575822,4065844.707054605,4526519.108335988,5057331.9046453955 
 03/10  12:00:00,4279771.628616196,4008362.4431993393,4329442.634934179,4746144.950605386 
 03/10  13:00:00,3641112.1838986585,3596065.8343376764,3717902.8448215197,3930123.7827530885 
 03/10  14:00:00,2683594.2447941424,2997572.2973243264,3065512.7209149627,2914020.869591385 
 03/10  15:00:00,1597956.3168447912,2422396.931596842,2514330.140848833,1826653.9272919074 
 03/10  16:00:00,396070.24508172803,1941169.1750815017,2173567.914344531,708085.3359476634 
 03/10  17:00:00,53128.59448433591,2072092.9680209972,2545660.718465463,872856.1833752298 
 03/10  18:00:00,1342953.3487031942,2741315.800240132,3176547.080282778,2625083.8426501784 
 03/10  19:00:00,3184677.6036200775,3324808.2284001894,3923358.204311683,4110193.738660603 
 03/10  20:00:00,4249484.7475955915,3913117.2515434767,4692681.32547365,5196680.587327345 
 03/10  21:00:00,5076503.142139975,4526597.2149910955,5469020.279087127,6183918.024269365 
 03/10  22:00:00,5954158.575056992,5133430.636579433,6300652.639129001,7304709.313681272 
 03/10  23:00:00,6472383.480058599,5458586.360576139,6774029.175406873,7984894.094818591 
 03/10  24:00:00,6608273.794733451,5534823.284099525,6872455.782627396,8135518.869331667 
 03/11  01:00:00,6788852.497132173,5652123.05029028,7022615.450713057,8344057.040384574 
 03/11  02:00:00,7079162.7584965285,5862738.751020779,7290404.412559411,8690430.547857463 
 03/11  03:00:00,7310586.415923124,6031363.154633339,7503596.636946408,8965266.473572971 
 03/11  04:00:00,7460708.6687953,6138551.41355452,7638158.057567114,9140910.293908712 
 03/11  05:00:00,7563506.668737492,6210944.8508477025,7728435.712629456,9259699.009297706 
 03/11  06:00:00,7603974.419376585,6235653.598979822,7757900.127707455,9302389.70879443 
 03/11  07:00:00,7529733.290361029,6192766.37878222,7671618.647978677,9171815.558045218 
 03/11  08:00:00,7387422.087756099,6134435.763196941,7527328.3155079195,8918766.21735871 
 03/11  09:00:00,7371550.850440228,6134018.46663949,7508372.430124007,8885440.10412273 
 03/11  10:00:00,7172162.88487146,6018299.002912651,7309269.554769793,8611352.032801691 
 03/11  11:00:00,6852832.525451626,5808666.758200125,6987054.6423846735,8185022.461551135 
 03/11  12:00:00,6295613.236900008,5394806.206677191,6408646.508305168,7462660.750830458 
 03/11  13:00:00,5718863.797267331,4998070.028600386,5789816.764026029,6675322.770829506 
 03/11  14:00:00,5705754.569865929,4954003.62662638,5776040.942099866,6680565.203430084 
 03/11  15:00:00,5574342.369657229,4864962.653261291,5639516.649844831,6501369.88541203 
 03/11  16:00:00,5499963.103536328,4802330.042085553,5564076.818378305,6409215.014815481 
 03/11  17:00:00,5337171.867032432,4697599.947193444,5429781.954160892,6222354.498094193 
 03/11  18:00:00,5384348.34600311,4705253.270459057,5509798.232133043,6351715.351464942 
 03/11  19:00:00,5640472.554035314,4817192.151863631,5750157.743943368,6700611.079200203 
 03/11  20:00:00,5854364.788712784,4932021.093387019,5939912.003974692,6963568.620056212 
 03/11  21:00:00,5941783.3043324305,4993039.484806779,6027206.9530137405,7077193.097158957 
 03/11  22:00:00,6008414.274831548,5042371.926209232,6099381.866547977,7166197.05223321 
 03/11  23:00:00,6171399.6759242285,5167840.925446046,6264192.0075644,7370359.97942673 
 03/11  24:00:00,6219408.347070458,5199915.856965665,6313558.749335785,7436374.647515692 
 03/12  01:00:00,6199172.09024432,5175555.070423406,6293592.012863047,7420592.03178975 
 03/12  02:00:00,6439366.370071006,5393112.238162592,6536040.340359552,7681401.234801039 
 03/12  03:00:00,6421109.363404207,5374381.780329212,6517736.805231092,7663447.322419172 
 03/12  04:00:00,6406800.456194126,5367037.214123682,6502751.485791027,7639051.279153893 
 03/12  05:00:00,6445704.982438287,5400571.454209972,6540402.395491498,7681649.976565555 
 03/12  06:00:00,6185612.708390842,5179342.416273068,6278054.854287014,7378460.353599461 
 03/12  07:00:00,5863779.820139244,4902266.8994405195,5952397.701936796,7006986.780443195 
 03/12  08:00:00,5721013.942586515,4792370.8259922825,5808466.177322831,6829435.431979695 
 03/12  09:00:00,5639215.56922114,4818102.25124691,5732840.1175812995,6654732.492911316 
 03/12  10:00:00,4787098.662380225,4299717.39306799,4786233.034067944,5396293.4204954775 
 03/12  11:00:00,4020959.046735463,3832812.4066827577,3681505.646539337,4008937.7409454337 
 03/12  12:00:00,3129457.797803317,3176375.16933337,2727023.8975353353,2840217.698910301 
 03/12  13:00:00,2257501.518411906,2549269.192064611,2243781.9798876094,2137673.513789202 
 03/12  14:00:00,1517253.2684254413,2337668.2459728746,2095638.3506528472,1464576.5604598306 
 03/12  15:00:00,1323918.3448935624,2524888.6893147156,2279933.2482913425,1244867.0078747622 
 03/12  16:00:00,470813.7784195431,2189891.437595516,2017232.8367974511,437798.1287736748 
 03/12  17:00:00,0.0,1598115.3798851066,1655174.5025694657,0.0 
 03/12  18:00:00,0.0,1607205.8353481782,1803982.6500041322,303687.2648492835 
 03/12  19:00:00,1374532.6939213811,2273819.891379128,2541839.9020631146,2205591.314393338 
 03/12  20:00:00,2742451.2458418556,2924956.186796601,3425796.4953213595,3553599.6326197544 
 03/12  21:00:00,3649901.638561392,3558804.1009050054,4243716.889133668,4622206.810119841 
 03/12  22:00:00,4199536.692795159,3920759.381403477,4710186.619910689,5248618.29673083 
 03/12  23:00:00,4432834.974252144,4040030.3949097963,4866944.336472121,5489443.6023000125 
 03/12  24:00:00,4525544.386801653,4058306.0118610575,4894875.05687034,5564728.81004245 
 03/13  01:00:00,4635314.845689668,4098776.562879514,4948932.192396737,5664944.737468511 
 03/13  02:00:00,4609829.733730555,4039956.7017188123,4876603.877658366,5604523.539502292 
 03/13  03:00:00,4541126.839412833,3952288.548430929,4770324.34059557,5499711.323841403 
 03/13  04:00:00,4646148.429952707,4006852.8140283767,4844825.865292972,5613419.823878093 
 03/13  05:00:00,4766607.179685839,4081691.2341584926,4941453.6445753155,5747039.435638562 
 03/13  06:00:00,4925794.057258912,4193721.276726514,5081825.683663235,5928103.246193703 
 03/13  07:00:00,5133306.110200601,4346488.7990046535,5275076.581722283,6172830.78445835 
 03/13  08:00:00,5298108.899035126,4475881.841003267,5426855.956444876,6361206.293307581 
 03/13  09:00:00,4950840.715132123,4253903.301769531,4968034.749952092,5814105.3731935695 
 03/13  10:00:00,3845940.544253229,3418957.4855240993,3395679.1751591414,3980005.382521067 
 03/13  11:00:00,2572451.106469944,2429044.740059682,1955271.4073632597,2232012.7124185483 
 03/13  12:00:00,1803373.807338118,1851059.426227952,1269960.0806540581,1357753.139983986 
 03/13  13:00:00,690715.7894579666,909101.9455886998,537662.7852424358,460011.70384017646 
 03/13  14:00:00,0.0,128383.90405293614,22387.426965014678,0.0 
 03/13  15:00:00,0.0,0.0,0.0,0.0 
 03/13  16:00:00,0.0,0.0,0.0,0.0 
 03/13  17:00:00,0.0,0.0,0.0,0.0 
 03/13  18:00:00,0.0,104850.60941390821,148723.77615195618,0.0 
 03/13  19:00:00,24252.06553433127,686295.7305296804,758564.7675422798,132646.13783395637 
 03/13  20:00:00,396652.2574841067,1109081.0490581174,1281642.4694758,692264.3278058076 
 03/13  21:00:00,762264.9364456998,1301101.9722821545,1550016.912163061,1128103.2218708077 
 03/13  22:00:00,1396394.6181562932,1730347.888738943,2111342.924690636,1915468.862682316 
 03/13  23:00:00,2701342.2175772,2676247.663716996,3350802.5480341823,3546741.785079303 
