file,line,task_id,title,completed_date,verdict,file_level_detail,symbol_level_detail,pending_note,corrected_verdict,correction_note
docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,1230,T09,Fix E-UTCI-10 (silent zero-neighbour skip),2026-07-25,PRESENT,openubem/semantic/spatial_impute.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,1270,T10,Regression + provenance test suite,2026-07-25,PRESENT,tests/test_height_backfill.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/fixtures/fusion/overture_testcell_slice.parquet=PRESENT(in `git ls-files` at HEAD),TestCellBbox@tests/test_height_backfill.py=PRESENT(found in HEAD content of tests/test_height_backfill.py),,PRESENT,
docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,1290,T12,Fleet non-regression: the 8 unaffected cells must not move,2026-07-25,PRESENT,openubem/outputs/comparisons/t12_e_utci_09_fleet_non_regression.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,1326,T11,Re-run Stage 6 on the 4 cells; verify `svf_mean` leaves 1.0000,2026-07-25,PRESENT,openubem/outputs/comparisons/t11_e_utci_09_before_after_comparison.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,1381,T13,"Documentation, registry, and E-UTCI-09 disposition update",2026-07-25,PRESENT,tests/test_imputation_routing.py=PRESENT(in `git ls-files` at HEAD) || openubem/config.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,491,T01,Add `resolution_mode` to `decide_zoning_strategy`,2026-06-29,PRESENT,openubem/geometry/zoning.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,497,T02,Thread `resolution_mode` through `BuildingIDF`,2026-06-29,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,503,T03,Thread `resolution_mode` through `run_step3` and `_build_one`,2026-06-29,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),_build_one@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || BuildingIDF@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || _worker_exception_row@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py),,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,509,T03b,Record `resolution_mode` in the manifest,2026-06-29,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD),build@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py),,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,559,T04,Unit tests: forced-mode decision matrix,2026-06-29,PRESENT,tests/test_zoning.py=PRESENT(in `git ls-files` at HEAD),TestForcedModes@tests/test_zoning.py=PRESENT(found in HEAD content of tests/test_zoning.py) || TestZoning@tests/test_zoning.py=PRESENT(found in HEAD content of tests/test_zoning.py),,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,565,T05,Integration tests: run_step3 per-mode on synthetic_10,2026-06-29,PRESENT,tests/test_step3_orchestrator.py=PRESENT(in `git ls-files` at HEAD),BuildingIDF@tests/test_step3_orchestrator.py=PRESENT(found in HEAD content of tests/test_step3_orchestrator.py),,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,587,T05b,Conservation test: building totals mode-invariant,2026-06-29,PRESENT,tests/test_step3_orchestrator.py=PRESENT(in `git ls-files` at HEAD),test_load_conservation_across_modes@tests/test_step3_orchestrator.py=PRESENT(found in HEAD content of tests/test_step3_orchestrator.py),,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,594,T06,LIVE_SMOKE: real footprints through fast_zone,2026-06-29,PRESENT,tests/test_resolution_mode_live.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,639,T07,Test simulations for all 4 modes (la_rural 21-building pilot),2026-06-29,PRESENT,scripts/cluster/t07_resolution_pilot.py=PRESENT(in `git ls-files` at HEAD) || scripts/cluster/t07_submit_fast_zone.py=PRESENT(in `git ls-files` at HEAD) || scripts/cluster/t07_run_fast_zone_local.py=PRESENT(in `git ls-files` at HEAD) || scripts/cluster/t07_harvest_results.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t07_resolution_pilot_eui.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,676,T07b,Fix `auto` regression: gate `orient()` out of auto mode,2026-06-29,NEVER-COMMITTED,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || scripts/cluster/t07b_run_auto_refit_local.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t07_auto_refit_eui.csv=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/t08_all_modes_eui.csv=PRESENT(in `git ls-files` at HEAD) || scripts/cluster/t08_harvest_results.py=PRESENT(in `git ls-files` at HEAD) || openubem/geometry/zoning.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/dhw.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/cooking.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/refrigeration.py=PRESENT(in `git ls-files` at HEAD) || tests/test_step3_orchestrator.py=PRESENT(in `git ls-files` at HEAD),"orient@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || fast_zone@openubem/idf/builder.py=NEVER-COMMITTED(git log --all -S""fast_zone"" -- ""openubem/idf/builder.py"") || build_zones@openubem/geometry/zoning.py=PRESENT(found in HEAD content of openubem/geometry/zoning.py) || single_zone@openubem/geometry/zoning.py=PRESENT(found in HEAD content of openubem/geometry/zoning.py) || assign_loads@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || test_load_conservation_across_modes_multifloor@tests/test_step3_orchestrator.py=PRESENT(found in HEAD content of tests/test_step3_orchestrator.py)",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): fast_zone exists at HEAD elsewhere (zoning.py/outputs.py) -- mis-paired; file-level PRESENT
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,322,AUDIT,manager codebase audit (v2 → v2.1),2026-07-22,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,328,T01,Registry portability + lazy init,2026-07-22,PRESENT,openubem/config.py=PRESENT(in `git ls-files` at HEAD) || openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),BASELINE_IDF_DIR@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || OPENUBEM_BASELINE_IDF_DIR@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || EPW_CACHE_DIR@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || BASELINE_IDF_DIR@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_lazy_registry_no_scan_at_import@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,334,T02,Re-key dicts on canonical vocabulary,2026-07-22,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),ARCHETYPE_IDF_MAP@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || DEFAULT_BASELINE_AREAS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _ARCHETYPE_VOCAB@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || OpenUBEMUnknown@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_vocab_has_filename_and_area_mapping@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_vocab_resolves_to_real_file@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_removed_aliases_are_gone@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_no_partial_match_fallback@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,340,T03,Graceful no-baseline fallback,2026-07-22,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),test_unmapped_archetypes_return_none@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_assign_baseline_layout_no_baseline_never_crashes@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_zoning_layout_assign_courthouse_never_crashes@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,346,T04,scale_baseline_idf(),2026-07-22,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),scale_baseline_idf@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _is_blank_or_autosize@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _GEOMETRY_SURFACE_CLASSES@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _ABSOLUTE_LOAD_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _UNCONDITIONAL_ABSOLUTE_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _build_two_zone_fixture@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,352,T05,parse_baseline_zones(),2026-07-22,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),parse_baseline_zones@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _measured_zone_floor_area@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_parse_baseline_zones_synthetic@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_parse_baseline_zones_real_midrise@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_parse_baseline_zones_real_hospital@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,358,T06,purge_baseline_outputs() + patch_location_and_weather(),2026-07-22,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD),purge_baseline_outputs@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_purge_baseline_outputs_removes_all_output_classes@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_patch_location_and_weather_sets_site_location_and_single_full_year_runperiod@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_purge_and_patch_real_midrise@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_purge_and_patch_real_hospital@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,364,T07,builder.py layout_assign integration branch,2026-07-22,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),__init__@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || build@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py) || BuildingIDF@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,370,T08,E+ version transition 22.1 → 23.1,2026-07-22,PRESENT,openubem/config.py=PRESENT(in `git ls-files` at HEAD),BASELINE_IDF_DIR@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || OPENUBEM_BASELINE_IDF_DIR@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,382,T09,Test restructure + LIVE_SMOKE-LA,2026-07-22,NEVER-COMMITTED,tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),"test_registry_indexing@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_assign_baseline_layout@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_zoning_integration@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || MidriseApartment@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || run_energyplus@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""run_energyplus"" -- ""tests/test_layout_assigner.py"") || classify_outcome@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""classify_outcome"" -- ""tests/test_layout_assigner.py"") || _parse_meters_sql@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""_parse_meters_sql"" -- ""tests/test_layout_assigner.py"")",,PRESENT,"CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): run_energyplus/classify_outcome/_parse_meters_sql all exist at HEAD elsewhere (parallel.py, parser.py) -- mis-paired; file-level PRESENT"
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,403,T10,Fix `compare_layout_assign.py`'s three footguns,2026-07-22,NEVER-COMMITTED,scripts/analysis/compare_layout_assign.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/layout_assign_vs_resolution_modes.csv=PRESENT(in `git ls-files` at HEAD),"la_eui@scripts/analysis/compare_layout_assign.py=NEVER-COMMITTED(git log --all -S""la_eui"" -- ""scripts/analysis/compare_layout_assign.py"") || layout_assign@scripts/analysis/compare_layout_assign.py=PRESENT(found in HEAD content of scripts/analysis/compare_layout_assign.py) || BASELINE_IDF_REGISTRY@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""BASELINE_IDF_REGISTRY"" -- ""tests/test_layout_assigner.py"") || DEFAULT_BASELINE_AREAS@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || _ARCHETYPE_VOCAB@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || IDDAlreadySetError@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || prototype_zones_count@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""prototype_zones_count"" -- ""tests/test_layout_assigner.py"") || layout_assign_mode_zones@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""layout_assign_mode_zones"" -- ""tests/test_layout_assigner.py"") || _real_prototype_zone_count@tests/test_layout_assigner.py=NEVER-COMMITTED(git log --all -S""_real_prototype_zone_count"" -- ""tests/test_layout_assigner.py"") || LOCAL_LEG_TOTAL_EUI_KWH_M2@scripts/analysis/compare_layout_assign.py=PRESENT(found in HEAD content of scripts/analysis/compare_layout_assign.py) || LOCAL_LEG_CAVEAT_ARCHETYPES@scripts/analysis/compare_layout_assign.py=PRESENT(found in HEAD content of scripts/analysis/compare_layout_assign.py)",,PRESENT,CORRECTED FROM NEVER-COMMITTED (symbol-attribution heuristic error): la_eui/BASELINE_IDF_REGISTRY/prototype_zones_count/layout_assign_mode_zones/_real_prototype_zone_count all exist at HEAD in compare_layout_assign.py -- mis-paired with the tests-file mention; file-level PRESENT
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,430,T13,Cross-mode comparison figures,2026-07-22,PRESENT,scripts/analysis/plot_layout_assign_vs_modes.py=PRESENT(in `git ls-files` at HEAD) || openubem/outputs/comparisons/layout_assign_vs_modes_la_summary.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,436,T14,Fix E-LA-05: `parser.py` zone-integrity gate made `layout_assign`-aware,2026-07-23,PRESENT,openubem/results/parser.py=PRESENT(in `git ls-files` at HEAD) || tests/test_results_parser.py=PRESENT(in `git ls-files` at HEAD),_check_zone_integrity@openubem/results/parser.py=PRESENT(found in HEAD content of openubem/results/parser.py) || TestLayoutAssignZoneIntegrity@tests/test_results_parser.py=PRESENT(found in HEAD content of tests/test_results_parser.py),,PRESENT,
docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,452,T15,Fix E-LA-06: scale fixed-capacity auxiliary equipment in `scale_baseline_idf()`,2026-07-23,PRESENT,openubem/geometry/layout_assigner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_layout_assigner.py=PRESENT(in `git ls-files` at HEAD),_UNCONDITIONAL_ABSOLUTE_SPECS@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || _is_blank_or_autosize@openubem/geometry/layout_assigner.py=PRESENT(found in HEAD content of openubem/geometry/layout_assigner.py) || test_scale_baseline_idf_scales_transformer_and_waterheater_fields@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_scale_baseline_idf_scales_coil_cooling_dx_multispeed_literal_speeds_only@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py) || test_scale_baseline_idf_skips_autosize_transformer_and_waterheater@tests/test_layout_assigner.py=PRESENT(found in HEAD content of tests/test_layout_assigner.py),,PRESENT,
